SCHL_ID,SCHOOL_CODE,SCHOOL_NAME,PROVINCE_CODE,PROVINCE_NAME,DISTRICT_CODE,DISTRICT_NAME,LLGV_CODE,LLGV_NAME,SECTOR_CODE
8335,61A17,MARIENBERG ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6102,ANGORAM,610208,MERIENBERG,ELEM
2457,57C26,TUEMINKA ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5704,KAINANTU,570405,KAINANTU RURAL,ELEM
2458,64C26,KAVUTU ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640208,HOSKINS RURAL,ELEM
2461,57C57,EFEMPA ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5704,KAINANTU,570405,KAINANTU RURAL,ELEM
2466,60025,RAMO PRIMARY SCHOOL,60,SANDAUN PROVINCE,6001,AITAPE/LUMI,600103,WEST AITAPE RURAL,PRI
2468,57A90,ONERUNGKA ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5704,KAINANTU,570405,KAINANTU RURAL,ELEM
2470,60018,YAKAMUL PRIMARY SCHOOL,60,SANDAUN PROVINCE,6001,AITAPE/LUMI,600101,EAST AITAPE RURAL,PRI
2473,57C28,ONAMA ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5704,KAINANTU,570406,KAINANTU URBAN,ELEM
1605,57203,OBURA PRIMARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5706,OBURA/WONENARA,570608,LAMARI RURAL,PRI
3001,51B26,SEMABO ELEMENTARY SCHOOL,51,WESTERN PROVINCE,5101,MIDDLE FLY,510103,GOGODALA RURAL,ELEM
3003,62013,KAVAILO PRIMARY SCHOOL,62,MADANG PROVINCE,6205,SUMKAR,620513,KARKAR RURAL,PRI
3475,64013,SIKI PRIMARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640208,HOSKINS RURAL,PRI
3478,64047,BULUMA PRIMARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640208,HOSKINS RURAL,PRI
3485,58A40,DOMINA ELEMENTARY SCHOOL,58,SIMBU PROVINCE,5804,KEROWAGI,580412,KUP RURAL,ELEM
3487,64083,KARL HESSE PRIMARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640209,KIMBE URBAN,PRI
1731,62252,RANARA PRIMARY SCHOOL,62,MADANG PROVINCE,6204,RAI COAST,620411,NAHO RAWA RURAL,PRI
9197,53436,IPAIPANA PRIMARY SCHOOL,53,CENTRAL PROVINCE,5303,KAIRUKU/HIRI,530308,KAIRUKU RURAL,PRI
8929,67B30,NAINO ELEMENTARY SCHOOL,67,AUTONOMOUS REGION OF BOUGANVILLE,6703,SOUTH BOUGAINVILLE,670309,BUIN RURAL,ELEM
10474,61039,YAKRUMBOK PRIMARY SCHOOL,61,EAST SEPIK PROVINCE,6101,AMBUNTI/DREKIKIR,610102,DREKIKIER,PRI
10475,61474,MASALAGAR PRIMARY SCHOOL,61,EAST SEPIK PROVINCE,6101,AMBUNTI/DREKIKIR,610103,GAWANGA RURAL,PRI
14507,53B65,DIUMANA ELEMENTARY SCHOOL,53,CENTRAL PROVINCE,5303,KAIRUKU/HIRI,530308,KAIRUKU RURAL,ELEM
13228,53110,VEROI COMMUNITY SCHOOL,53,CENTRAL PROVINCE,5301,ABAU,530101,AMAZON BAY RURAL,PRI
9004,55001,AFORE PRIMARY SCHOOL,55,NORTHERN PROVINCE,5501,IJIVITARI,550103,AFORE RURAL,PRI
14196,61410,ARESELI PRIMARY SCHOOL,61,EAST SEPIK PROVINCE,6101,AMBUNTI/DREKIKIR,610102,DREKIKIER,PRI
11961,70B23,MAMAL ELEMENTARY SCHOOL,70,ENGA PROVINCE,7003,LAGAIP/PORGERA,700306,LAGAIP RURAL,ELEM
11963,70A57,POKOLIP ELEMENTARY SCHOOL,70,ENGA PROVINCE,7003,LAGAIP/PORGERA,700307,MAIP MURITAKA RURAL,ELEM
11509,53D45,DIRINOMU ELEMENTARY SCHOOL,53,CENTRAL PROVINCE,5304,RIGO,530413,RIGO INLAND RURAL,ELEM
10387,71033,TEMINSERIP COMMUNITY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710206,KIUNGA RURAL,COM
10434,63A89,APOTIKO ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6305,LAE,630515,AHI RURAL,ELEM
7881,52651,MALALAUA VOCATIONAL SCHOOL,52,GULF PROVINCE,5201,KEREMA,520106,LAKEKAMU-TAURI RURAL,VOC
7886,58621,KEWAMUGL LUTHERAN HIGH SCHOOL,58,SIMBU PROVINCE,5804,KEROWAGI,580413,UPPER/LOWER KORONIGH,PHS
11472,71A29,MENGOBIP ELEMENTARY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710209,OLSOBIP RURAL,ELEM
8863,53441,MONDO COMMUNITY SCHOOL,53,CENTRAL PROVINCE,5302,GOILALA,530206,WOITAPE RURAL,COM
11556,54D73,OPUPOKOPU ELEMENTARY SCHOOL,54,MILNE BAY PROVINCE,5403,KIRIWINA-GOODENOUGH,540312,KIRIWINA RURAL,ELEM
3028,62250,NARER PRIMARY SCHOOL,62,MADANG PROVINCE,6205,SUMKAR,620513,KARKAR RURAL,PRI
2290,60564,TIPAS PRIMARY SCHOOL,60,SANDAUN PROVINCE,6003,TELEFOMIN,600308,NAMEA RURAL,PRI
2781,62230,AMELE PRIMARY SCHOOL,62,MADANG PROVINCE,6202,MADANG,620204,AMBENOB RURAL,PRI
7923,69605,ST CHARLES LUWANGA SECONDARY SCHOOL,69,NATIONAL CAPITAL DISTRICT,6901,NATIONAL CAPITAL DISTRICT,690102,MORESBY NORTH WEST,SEC
9886,55C74,KOIRA ELEMENTARY SCHOOL,55,NORTHERN PROVINCE,5501,IJIVITARI,550105,SAFIA,ELEM
8998,55050,IJINA COMMUNITY SCHOOL,55,NORTHERN PROVINCE,5501,IJIVITARI,550101,ORO BAY RURAL,COM
9400,61444,BOIKIN ST. PAULS B PRIMARY SCHOOL,61,EAST SEPIK PROVINCE,6104,WEWAK,610414,BOIKIN / DAGUA RURAL,PRI
6933,66B58,SANGANG ELEMNTARY SCHOOL,66,NEW IRELAND PROVINCE,6601,KAVIENG,660102,LOVONGAI RURAL,ELEM
7442,62F45,PANIM ADVENTIST ELEMENTARY SCHOOL,62,MADANG PROVINCE,6202,MADANG,620204,AMBENOB RURAL,ELEM
8532,53D73,GWARUMEMASE ELEMENTARY SCHOOL,53,CENTRAL PROVINCE,5303,KAIRUKU/HIRI,530307,HIRI RURAL,ELEM
6390,63131,SAMANZING COMMUNITY SCHOOL,63,MOROBE PROVINCE,6308,NAWAE,630824,NABAK RURAL,PRI
6946,66B67,METERANKANG ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6601,KAVIENG,660102,LOVONGAI RURAL,ELEM
6949,66B73,BELIK ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660205,NAMATANAI RURAL,ELEM
6952,66B90,KAMILAL ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660207,KONOAGIL RURAL,ELEM
6968,67A55,OKOVUPAIA ELEMENTARY SCHOOL,67,AUTONOMOUS REGION OF BOUGANVILLE,6702,CENTRAL BOUGAINVILLE,670207,WAKUNAI RURAL,ELEM
3708,63D20,KUKUYA ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6309,TEWAI / SIASSI,630926,SIALUM RURAL,ELEM
10225,53044,BAIBARA PRIMARY SCHOOL,53,CENTRAL PROVINCE,5301,ABAU,530101,AMAZON BAY RURAL,PRI
9851,55B26,KIRA VILLAGE ELEMENTARY SCHOOL,55,NORTHERN PROVINCE,5502,SOHE,550208,KIRA RURAL,ELEM
9862,55B52,AGENAHAMBO ELEMENTARY SCHOOL,55,NORTHERN PROVINCE,5502,SOHE,550206,HIGATURU RURAL,ELEM
10259,52367,OIAPU PRIMARY SCHOOL,52,GULF PROVINCE,5201,KEREMA,520102,EAST KEREMA RURAL,PRI
4244,63A23,FIO ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6302,FINSCHAFEN,630207,KOTTE RURAL,ELEM
4246,65451,TAULIL PRIMARY SCHOOL,65,EAST NEW BRITAIN PROVINCE,6501,GAZELLE,650105,VUNADIDIR/TOMA RURAL,PRI
8205,54061,AIKAWA PRIMARY SCHOOL,54,MILNE BAY PROVINCE,5403,KIRIWINA-GOODENOUGH,540313,GOODENOUGH ISLAND RURAL,PRI
3343,61213,YANGORU AOG PRIMARY SCHOOL,61,EAST SEPIK PROVINCE,6106,YANGORU SAUSSIA,610623,EAST YANGORU RURAL,PRI
3345,64468,YUMIALO PRIMARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6401,KANDRIAN/GLOUCESTER,640103,KANDRIAN COASTAL RURAL,PRI
12354,60B37,MAINYEW ELEMENTARY,60,SANDAUN PROVINCE,6001,AITAPE/LUMI,600103,WEST AITAPE RURAL,ELEM
4527,WEMOSA,WEMOSA ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6303,HUON,630311,WAMPAR RURAL,ELEM
7253,66C47,PARUAI ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6601,KAVIENG,660103,TIKANA,ELEM
11450,53B90,GAIVAKALA ELEMENTARY SCHOOL,53,CENTRAL PROVINCE,5301,ABAU,530102,AROMA RURAL,ELEM
10292,64456,AMIO PRIMARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6401,KANDRIAN/GLOUCESTER,640101,GASMATA RURAL,PRI
10297,64435,SILANGA PRIMARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640206,BIALLA RURAL,PRI
5124,69A19,KOKI ELEMENTARY SCHOOL,69,NATIONAL CAPITAL DISTRICT,6901,NATIONAL CAPITAL DISTRICT,690103,MORESBY SOUTH,ELEM
1443,57053,EAST GOROKA PRIMARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5702,GOROKA,570203,GOROKA URBAN,PRI
11894,70A81,BIAKAMANDA ELEMENTARY SCHOOL,70,ENGA PROVINCE,7002,KOMPIAM,700204,KOMPIAM RURAL,ELEM
11908,70A64,YASKOM ELEMENTARY SCHOOL,70,ENGA PROVINCE,7003,LAGAIP/PORGERA,700306,LAGAIP RURAL,ELEM
11909,70A92,TIPOLIKA ELEMENTARY SCHOOL,70,ENGA PROVINCE,7002,KOMPIAM,700204,KOMPIAM RURAL,ELEM
11321,55B08,YUWAYU ELEMENTARY SCHOOL,55,NORTHERN PROVINCE,5501,IJIVITARI,550106,TUFI,ELEM
11339,53B17,KORULEVA ELEMENTARY,53,CENTRAL PROVINCE,5304,RIGO,530413,RIGO INLAND RURAL,ELEM
4836,62B61,MAIWARA ELEMENTARY SCHOOL,62,MADANG PROVINCE,6202,MADANG,620204,AMBENOB RURAL,ELEM
4843,62B71,BAITETA ELEMENTARY SCHOOL,62,MADANG PROVINCE,6202,MADANG,620204,AMBENOB RURAL,ELEM
1225,60208,INEBU COMMUNITY SCHOOL,60,SANDAUN PROVINCE,6001,AITAPE/LUMI,600104,WEST WAPEI RURAL,COM
1819,67360,DUNARA PRIMARY SCHOOL,67,AUTONOMOUS REGION OF BOUGANVILLE,6702,CENTRAL BOUGAINVILLE,670208,ARAWA RURAL,PRI
1827,57032,OLIGUTI PRIMARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5705,LUFA,570507,LUFA RURAL,PRI
1830,60480,NAMOLA COMMUNITY SCHOOL,60,SANDAUN PROVINCE,6004,VANIMO/GREEN RIVER,600416,WALSA RURAL,PRI
1833,62467,REITE PRIMARY SCHOOL,62,MADANG PROVINCE,6204,RAI COAST,620413,SAIDOR,PRI
2220,60218,ARKOSAME PRIMARY SCHOOL,60,SANDAUN PROVINCE,6002,NUKU,600208,NUKU RURAL,PRI
2722,62010,GUM PRIMARY SCHOOL,62,MADANG PROVINCE,6202,MADANG,620204,AMBENOB RURAL,PRI
2724,57C22,HENGANOFI VILAGE ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5703,HENGANOFI,570304,HENGANOFI RURAL,ELEM
1870,62472,SUBRA COMMUNITY SCHOOL,62,MADANG PROVINCE,6204,RAI COAST,620413,SAIDOR,PRI
1872,71213,HONGAS PRIMARY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710207,KIUNGA URBAN,PRI
1878,62255,TAPEN LUTHERAN PRIMARY SCHOOL,62,MADANG PROVINCE,6204,RAI COAST,620412,RAI COAST RURAL,PRI
1883,71A11,MOHOMNAE ELEMENTARY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710208,NINGERUM RURAL,ELEM
1516,63547,GITUKIA PRIMARY SCHOOL,63,MOROBE PROVINCE,6309,TEWAI / SIASSI,630926,SIALUM RURAL,PRI
3194,63139,KASANGARE PRIMARY SCHOOL,63,MOROBE PROVINCE,6301,BULOLO,630102,WARIA RURAL,PRI
3199,51A66,DOUMORI ELEMENTARY SCHOOL,51,WESTERN PROVINCE,5103,SOUTH FLY,510312,KIWAI RURAL,ELEM
3202,63414,ST PETERS KORONAS PRIMARY SCHOOL,63,MOROBE PROVINCE,6301,BULOLO,630104,WAU / BULOLO URBAN,PRI
3209,57C74,KAYUFA ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5708,UNGGAI/BENNA,570811,UNGGAI/BENNA RURAL,ELEM
3211,57A25,SOGOMI ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5708,UNGGAI/BENNA,570811,UNGGAI/BENNA RURAL,ELEM
3215,57A06,MAKIA ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5708,UNGGAI/BENNA,570811,UNGGAI/BENNA RURAL,ELEM
3217,63073,MAPOS PRIMARY SCHOOL,63,MOROBE PROVINCE,6301,BULOLO,63106,BUANG RURAL,PRI
1700,57009,GOTOMI PRIMARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5705,LUFA,570507,LUFA RURAL,PRI
1701,60453,KRISA PRIMARY SCHOOL,60,SANDAUN PROVINCE,6004,VANIMO/GREEN RIVER,600413,BEWANI/WUTUNG ONEI RURAL,PRI
5787,66368,KIMADAN PRIMARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660206,CENTRAL NIU AILAN,PRI
6843,66B11,SILALANGIT ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660208,TANIR RURAL,ELEM
5564,51B29,MAKAPA ELEMENTARY SCHOOL,51,WESTERN PROVINCE,5101,MIDDLE FLY,510103,GOGODALA RURAL,ELEM
8729,70438,KULIPANDA PRIMARY SCHOOL,70,ENGA PROVINCE,7003,LAGAIP/PORGERA,700307,MAIP MURITAKA RURAL,PRI
4305,58014,BOMBIR PRIMARY SCHOOL,58,SIMBU PROVINCE,5804,KEROWAGI,580410,GENA/WAUGLA RURAL,PRI
4309,63A53,MITSING ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6306,MARKHAM,630618,UMI / ATZERA RURAL,ELEM
4313,60B71,BUNA ELEMENTARY SCHOOL,60,SANDAUN PROVINCE,6004,VANIMO/GREEN RIVER,600414,GREEN RIVER RURAL,ELEM
6804,66A59,SAULA ELEMENTRY SCHOOL,66,NEW IRELAND PROVINCE,6601,KAVIENG,660102,LOVONGAI RURAL,ELEM
6805,66A60,PATIRODO ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6601,KAVIENG,660102,LOVONGAI RURAL,ELEM
10300,64417,GORU PRIMARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640207,BALI/WITU RURAL,PRI
7410,53390,VAROKOGENA COMMUNITY SCHOOL,53,CENTRAL PROVINCE,5304,RIGO,530413,RIGO INLAND RURAL,COM
7863,69600,BADIHAGWA SECONDARY SCHOOL,69,NATIONAL CAPITAL DISTRICT,6901,NATIONAL CAPITAL DISTRICT,690103,MORESBY SOUTH,SEC
7866,69636,MARIANVILLE SECONDARY SCHOOL,69,NATIONAL CAPITAL DISTRICT,6901,NATIONAL CAPITAL DISTRICT,690101,MORESBY NORTH  EAST,SEC
5827,65C78,MATANAKUNAI ELEMENTARY SHCOOL,65,EAST NEW BRITAIN PROVINCE,6501,GAZELLE,650103,LASSUL BAINING RURAL,ELEM
6299,53B02,BINAGORO ELEMENTARY SCHOOL,53,CENTRAL PROVINCE,5304,RIGO,530413,RIGO INLAND RURAL,ELEM
6147,52B05,TERAPO ELEMENTARY SCHOOL,52,GULF PROVINCE,5201,KEREMA,520106,LAKEKAMU-TAURI RURAL,ELEM
6233,67B39,TURIAN ELEMENTARY SCHOOL,67,AUTONOMOUS REGION OF BOUGANVILLE,6702,CENTRAL BOUGAINVILLE,670208,ARAWA RURAL,ELEM
6395,53B59,DELENA ELEMENTARY SCHOOL,53,CENTRAL PROVINCE,5303,KAIRUKU/HIRI,530308,KAIRUKU RURAL,ELEM
9705,60447,ST JOHN NIANNEY YILUI PRIMARY SCHOOL,60,SANDAUN PROVINCE,6003,TELEFOMIN,600308,NAMEA RURAL,PRI
11980,70A79,KUKULAMA ELEMENTARY SCHOOL,70,ENGA PROVINCE,7003,LAGAIP/PORGERA,700309,POGERA RURAL,ELEM
11994,70C01,WABAG TOWN ELEMENTARY SCHOOL,70,ENGA PROVINCE,7004,WABAG,700410,WABAG URBAN,ELEM
7574,58050,MOROMA YOMBA PRIMARY SCHOOL,58,SIMBU PROVINCE,5804,KEROWAGI,580411,KERAWAGI RURAL,PRI
8199,51568,SUAME COMMUNITY SCHOOL,51,WESTERN PROVINCE,5101,MIDDLE FLY,510103,GOGODALA RURAL,PRI
14071,63145,MUBO COMMUNITY SCHOOL,63,MOROBE PROVINCE,6303,HUON,630310,SALAMAUA RURAL,COM
1794,62025,SAIDOR PRIMARY SCHOOL,62,MADANG PROVINCE,6204,RAI COAST,620412,RAI COAST RURAL,PRI
1796,60478,IMONDA COMMUNITY SCHOOL,60,SANDAUN PROVINCE,6004,VANIMO/GREEN RIVER,600416,WALSA RURAL,PRI
14833,61C79,LOWAN CENTRAL ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6104,WEWAK,610414,BOIKIN / DAGUA RURAL,ELEM
12330,57B04,YANOWARU ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5702,GOROKA,570202,GOROKA RURAL,ELEM
11136,61011,KABOIBUS COMMUNITY SCHOOL,61,EAST SEPIK PROVINCE,6106,YANGORU SAUSSIA,610626,WEST YANGORU RURAL,PRI
11160,61446,KAPAIMARI ST.PAULS PRIMARY SCHOOL,61,EAST SEPIK PROVINCE,6106,YANGORU SAUSSIA,610623,EAST YANGORU RURAL,PRI
11164,51A09,WAMENEVER ELEMENTARY SCHOOL,51,WESTERN PROVINCE,5103,SOUTH FLY,510313,MOREHEAD RURAL,ELEM
11167,61574,SETAKA COMMUNITY SCHOOL,61,EAST SEPIK PROVINCE,6105,WOSERA GAWI,610522,SOUTH WOSERA RURAL,PRI
15276,60C33,WARAMUN ELEMENTARY SCHOOL,60,SANDAUN PROVINCE,6002,NUKU,600208,NUKU RURAL,ELEM
13327,55190,TAVE PRIMARY SCHOOL,55,NORTHERN PROVINCE,5502,SOHE,550207,TAMATA RURAL,PRI
12694,57B79,KAMEYUFA ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5704,KAINANTU,570405,KAINANTU RURAL,ELEM
12704,57B81,KEREBABI ELEMENTARY,57,EASTERN HIGHLANDS PROVINCE,5703,HENGANOFI,570304,HENGANOFI RURAL,ELEM
14786,61C47,IGAI ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6101,AMBUNTI/DREKIKIR,610101,AMBUNTI RURAL,ELEM
8445,57621,RINTEBE LUTHERAN SECONDARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5708,UNGGAI/BENNA,570811,UNGGAI/BENNA RURAL,SEC
14726,51C31,BIMARAMIO ELEMENTARY SCHOOL,51,WESTERN PROVINCE,5101,MIDDLE FLY,510102,BAMU RURAL,ELEM
14733,51C43,ASARAMIO ELEMENTARY SCHOOL,51,WESTERN PROVINCE,5101,MIDDLE FLY,510102,BAMU RURAL,ELEM
14744,71C07,SELTAMIN ELEMENTARY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710209,OLSOBIP RURAL,ELEM
14745,71C11,DERONGO ELEMENTARY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710208,NINGERUM RURAL,ELEM
14758,55A16,SAIHO SOROPUTA ELEMENTARY SCHOOL,55,NORTHERN PROVINCE,5502,SOHE,550206,HIGATURU RURAL,ELEM
11612,54D44,TOPURA ELEMENTARY SCHOOL,54,MILNE BAY PROVINCE,5401,ALOTAU,540104,MARAMATANA RURAL,ELEM
3469,58B93,YAGLE ELEMENTARY SCHOOL,58,SIMBU PROVINCE,5804,KEROWAGI,580410,GENA/WAUGLA RURAL,ELEM
2705,62435,WARARUK UTU PRIMARY SCHOOL,62,MADANG PROVINCE,6202,MADANG,620204,AMBENOB RURAL,PRI
1808,57149,FOLAPI PRIMARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5705,LUFA,570507,LUFA RURAL,PRI
1810,71414,KIUNGA MONTFORT PRIMARY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710207,KIUNGA URBAN,PRI
2592,64A33,BUVUSSI (2) CHRISTIAN ACADEMY ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640210,MOSA RURAL,ELEM
2596,64A86,TOGULO ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640210,MOSA RURAL,ELEM
2598,63148,LABU-MITI PRIMARY SCHOOL,63,MOROBE PROVINCE,6303,HUON,630311,WAMPAR RURAL,PRI
2599,60477,SELO COMMUNITY SCHOOL,60,SANDAUN PROVINCE,6001,AITAPE/LUMI,600101,EAST AITAPE RURAL,PRI
1229,57117,GAPOGUNAGAVO PRIMARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5708,UNGGAI/BENNA,570811,UNGGAI/BENNA RURAL,PRI
1235,51020,NAKAKU PRIMARY SCHOOL,51,WESTERN PROVINCE,5103,SOUTH FLY,510313,MOREHEAD RURAL,PRI
1712,60470,DAMILI PRIMARY SCHOOL,60,SANDAUN PROVINCE,6004,VANIMO/GREEN RIVER,600415,VANIMO URBAN,PRI
1717,60017,WUTUNG COMMUNITY SCHOOL,60,SANDAUN PROVINCE,6004,VANIMO/GREEN RIVER,600413,BEWANI/WUTUNG ONEI RURAL,PRI
3434,61031,KREER PRIMARY SCHOOL,61,EAST SEPIK PROVINCE,6104,WEWAK,610418,WEWAK URBAN,PRI
2266,57C60,GARIPME ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5706,OBURA/WONENARA,570609,YELIA RURAL,ELEM
2268,57134,UNANTU PRIMARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5704,KAINANTU,570405,KAINANTU RURAL,PRI
2269,71025,OKTARIM PRIMARY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710208,NINGERUM RURAL,PRI
2270,57C40,MARAWAKA ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5706,OBURA/WONENARA,570609,YELIA RURAL,ELEM
1561,63027,KELENOA PRIMARY SCHOOL,63,MOROBE PROVINCE,6309,TEWAI / SIASSI,630926,SIALUM RURAL,PRI
5185,69A33,ST JOHN'S ELEMENTARY SCHOOL,69,NATIONAL CAPITAL DISTRICT,6901,NATIONAL CAPITAL DISTRICT,690102,MORESBY NORTH WEST,ELEM
4453,60A13,WAINERI ELEMENTARY SCHOOL,60,SANDAUN PROVINCE,6004,VANIMO/GREEN RIVER,600412,AMANAB  RURAL,ELEM
4457,60A15,WOFNERI ELEMENTARY SCHOOL,60,SANDAUN PROVINCE,6004,VANIMO/GREEN RIVER,600412,AMANAB  RURAL,ELEM
3348,64054,ANIEPMETE PRIMARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6401,KANDRIAN/GLOUCESTER,640103,KANDRIAN COASTAL RURAL,PRI
3356,61475,MURKEN COMMUNITY SCHOOL,61,EAST SEPIK PROVINCE,6102,ANGORAM,610208,MERIENBERG,PRI
3359,64430,TURUK PRIMARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6401,KANDRIAN/GLOUCESTER,640103,KANDRIAN COASTAL RURAL,PRI
2223,63310,HAPO-NHONDONG PRIMARY SCHOOL,63,MOROBE PROVINCE,6302,FINSCHAFEN,630208,YABIM MAPE RURAL,PRI
2226,67532,TUITU PRIMARY SCHOOL,67,AUTONOMOUS REGION OF BOUGANVILLE,6703,SOUTH BOUGAINVILLE,670309,BUIN RURAL,PRI
2227,63111,KENONG PRIMARY SCHOOL,63,MOROBE PROVINCE,6302,FINSCHAFEN,630208,YABIM MAPE RURAL,PRI
2229,60452,YIMUT PRIMARY SCHOOL,60,SANDAUN PROVINCE,6002,NUKU,600205,MAWASE RURAL,PRI
2794,64B23,SARA ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6401,KANDRIAN/GLOUCESTER,640103,KANDRIAN COASTAL RURAL,ELEM
2644,64050,MENVUVU COMMUNITY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6401,KANDRIAN/GLOUCESTER,640101,GASMATA RURAL,COM
1201,51044,GAMAEWE PRIMARY SCHOOL,51,WESTERN PROVINCE,5103,SOUTH FLY,510314,ORIOMO-BITURI RURAL,PRI
1313,69016,PARI PRIMARY SCHOOL,69,NATIONAL CAPITAL DISTRICT,6901,NATIONAL CAPITAL DISTRICT,690101,MORESBY NORTH  EAST,PRI
3168,61053,KWAGIATAMA PRIMARY SCHOOL,61,EAST SEPIK PROVINCE,6103,MAPRIK,610312,MAPRIK / WORA RURAL,PRI
3169,63305,MOIN-SIM COMMUNITY SCHOOL,63,MOROBE PROVINCE,6301,BULOLO,630102,WARIA RURAL,PRI
4541,63A32,INTUM ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6305,LAE,630516,LAE URBAN,ELEM
4544,60A91,POKLO ELEMENTARY SCHOOL,60,SANDAUN PROVINCE,6002,NUKU,600208,NUKU RURAL,ELEM
4545,63A69,ST MARTINS ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6305,LAE,630516,LAE URBAN,ELEM
5199,69A24,ST. MICHAEL'S ELEMENTARY SCHOOL,69,NATIONAL CAPITAL DISTRICT,6901,NATIONAL CAPITAL DISTRICT,690103,MORESBY SOUTH,ELEM
5200,54155,MENAPI PRIMARY SCHOOL,54,MILNE BAY PROVINCE,5401,ALOTAU,540101,MAKAMA RURAL,PRI
5202,69A22,PHILIP ARAVURE ELEMENTARY SCHOOL,69,NATIONAL CAPITAL DISTRICT,6901,NATIONAL CAPITAL DISTRICT,690102,MORESBY NORTH WEST,ELEM
2759,64410,AKUR PRIMARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6401,KANDRIAN/GLOUCESTER,640101,GASMATA RURAL,PRI
3233,63274,MANGA PRIMARY  SCHOOL,63,MOROBE PROVINCE,6301,BULOLO,630101,MUMENG RURAL,PRI
3234,57B98,BAGAHINMPA ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5708,UNGGAI/BENNA,570811,UNGGAI/BENNA RURAL,ELEM
3241,63269,MAINYANDA PRIMARY SCHOOL,63,MOROBE PROVINCE,6301,BULOLO,630103,WATUT RURAL,PRI
